species_key,species_name,lme_id,lme_name
5276936,Ceramium circinatum,6,Celtic-Biscay Shelf
5277182,Ceramium tenuicorne,6,Celtic-Biscay Shelf
5184341,Cereus pedunculatus,6,Celtic-Biscay Shelf
2299100,Cerithium litteratum,6,Celtic-Biscay Shelf
4275413,Chaetoceros lorenzianus,6,Celtic-Biscay Shelf
9501293,Chaetoceros concavicornis,6,Celtic-Biscay Shelf
3193042,Chaetoceros peruvianus,6,Celtic-Biscay Shelf
3193040,Chaetoceros rostratus,6,Celtic-Biscay Shelf
4275399,Chaetoceros tortissimus,6,Celtic-Biscay Shelf
2385353,Chaetodon larvatus,6,Celtic-Biscay Shelf
5270682,Chara connivens,6,Celtic-Biscay Shelf
4314683,Chelicorophium curvispinum,6,Celtic-Biscay Shelf
2336774,Chelidonichthys lucerna,6,Celtic-Biscay Shelf
2400863,Chelon labrosus,6,Celtic-Biscay Shelf
5279755,Chondria coerulescens,6,Celtic-Biscay Shelf
3195749,Chorda filum,6,Celtic-Biscay Shelf
1006372,Chorizopora brongniartii,6,Celtic-Biscay Shelf
2115620,Chthamalus stellatus,6,Celtic-Biscay Shelf
2329622,Ciona intestinalis,6,Celtic-Biscay Shelf
2330172,Clavelina oblonga,6,Celtic-Biscay Shelf
5197206,Clymenella torquata,6,Celtic-Biscay Shelf
5186036,Clytia gregaria,6,Celtic-Biscay Shelf
7348337,Cochlodinium polykrikoides,6,Celtic-Biscay Shelf
5272096,Codium fragile,6,Celtic-Biscay Shelf
3197970,Colpomenia peregrina,6,Celtic-Biscay Shelf
8190231,Corbicula fluminea,6,Celtic-Biscay Shelf
2266009,Cordylophora caspia,6,Celtic-Biscay Shelf
2351174,Coregonus maraena,6,Celtic-Biscay Shelf
5200463,Corella eumyota,6,Celtic-Biscay Shelf
5185697,Coryne eximia,6,Celtic-Biscay Shelf
3198873,Corynophlaea crispa,6,Celtic-Biscay Shelf
2395367,Coryphoblennius galerita,6,Celtic-Biscay Shelf
5421557,Coscinodiscus wailesii,6,Celtic-Biscay Shelf
4408321,Craspedacusta sowerbii,6,Celtic-Biscay Shelf
2286079,Crassostrea virginica,6,Celtic-Biscay Shelf
5362054,Crassula helmsii,6,Celtic-Biscay Shelf
2264633,Craterolophus convolvulus,6,Celtic-Biscay Shelf
5192789,Crepidula fornicata,6,Celtic-Biscay Shelf
4360387,Crepipatella dilatata,6,Celtic-Biscay Shelf
4288621,Cribrilaria innominata,6,Celtic-Biscay Shelf
7811641,Crisularia plumosa,6,Celtic-Biscay Shelf
2656674,Cryptonemia hibernica,6,Celtic-Biscay Shelf
7563173,Cryptorchestia cavimana,6,Celtic-Biscay Shelf
2376212,Crystallogobius linearis,6,Celtic-Biscay Shelf
2114911,Ctenocalanus vanus,6,Celtic-Biscay Shelf
5962255,Cyclopterus lumpus,6,Celtic-Biscay Shelf
5727801,Cymbium olla,6,Celtic-Biscay Shelf
2210279,Cymothoa indica,6,Celtic-Biscay Shelf
4286975,Cyprinus carpio,6,Celtic-Biscay Shelf
7682935,Dasysiphonia japonica,6,Celtic-Biscay Shelf
5200151,Desdemona ornata,6,Celtic-Biscay Shelf
4283395,Diadumene lineata,6,Celtic-Biscay Shelf
8018048,Dictyota cyanoloma,6,Celtic-Biscay Shelf
5423480,Dictyota dichotoma,6,Celtic-Biscay Shelf
2329725,Didemnum candidum,6,Celtic-Biscay Shelf
7707408,Didemnum vexillum,6,Celtic-Biscay Shelf
4315703,Dikerogammarus haemobaphes,6,Celtic-Biscay Shelf
4315705,Dikerogammarus villosus,6,Celtic-Biscay Shelf
7957037,Dinophysis caudata,6,Celtic-Biscay Shelf
3205241,Dinophysis nasuta,6,Celtic-Biscay Shelf
8208307,Dinophysis odiosa,6,Celtic-Biscay Shelf
8175358,Dinophysis sacculus,6,Celtic-Biscay Shelf
7708032,Dinophysis tripos,6,Celtic-Biscay Shelf
5210979,Diplodus vulgaris,6,Celtic-Biscay Shelf
2321463,Dipolydora quadrilobata,6,Celtic-Biscay Shelf
2321466,Dipolydora socialis,6,Celtic-Biscay Shelf
2287072,Dreissena polymorpha,6,Celtic-Biscay Shelf
2227670,Dyspanopeus sayi,6,Celtic-Biscay Shelf
2265658,Ectopleura crocea,6,Celtic-Biscay Shelf
1006399,Einhornia crustulenta,6,Celtic-Biscay Shelf
5423038,Elachista flaccida,6,Celtic-Biscay Shelf
4984866,Electra pilosa,6,Celtic-Biscay Shelf
7705954,Elphidium striatopunctatum,6,Celtic-Biscay Shelf
8485639,Ensis leei,6,Celtic-Biscay Shelf
8000329,Ericthonius didymus,6,Celtic-Biscay Shelf
2225776,Eriocheir sinensis,6,Celtic-Biscay Shelf
2578507,Erysiphe corylacearum,6,Celtic-Biscay Shelf
1007545,Escharina vulgaris,6,Celtic-Biscay Shelf
3193505,Ethmodiscus punctiger,6,Celtic-Biscay Shelf
2328758,Euchone limnicola,6,Celtic-Biscay Shelf
2266151,Eudendrium capillare,6,Celtic-Biscay Shelf
1030608,Eusarsiella zostericola,6,Celtic-Biscay Shelf
2112052,Euterpina acutifrons,6,Celtic-Biscay Shelf
10638056,Exaiptasia diaphana,6,Celtic-Biscay Shelf
1008955,Fenestrulina delicia,6,Celtic-Biscay Shelf
3194429,Fibrocapsa japonica,6,Celtic-Biscay Shelf
2327735,Ficopomatus enigmaticus,6,Celtic-Biscay Shelf
3196454,Fucus distichus,6,Celtic-Biscay Shelf
3196437,Fucus serratus,6,Celtic-Biscay Shelf
3196369,Fucus spiralis,6,Celtic-Biscay Shelf
2219863,Gammarus tigrinus,6,Celtic-Biscay Shelf
5724049,Gibbula ardens,6,Celtic-Biscay Shelf
5195516,Glycera capitata,6,Celtic-Biscay Shelf
5195549,Glycera celtica,6,Celtic-Biscay Shelf
2376538,Gobius couchi,6,Celtic-Biscay Shelf
8187685,Gobius cruentatus,6,Celtic-Biscay Shelf
2376555,Gobius xanthocephalus,6,Celtic-Biscay Shelf
2316488,Goniadella gracilis,6,Celtic-Biscay Shelf
2266754,Gonionemus vertens,6,Celtic-Biscay Shelf
5278964,Gracilaria vermiculophylla,6,Celtic-Biscay Shelf
2219149,Grandidierella japonica,6,Celtic-Biscay Shelf
5729905,Grateloupia filicina,6,Celtic-Biscay Shelf
4375643,Grateloupia minima,6,Celtic-Biscay Shelf
2658866,Grateloupia subpectinata,6,Celtic-Biscay Shelf
2658889,Grateloupia turuturu,6,Celtic-Biscay Shelf
2657564,Griffithsia corallinoides,6,Celtic-Biscay Shelf
7387168,Gymnodinium aureolum,6,Celtic-Biscay Shelf
8106934,Gymnodinium fuscum,6,Celtic-Biscay Shelf
7731329,Gymnodinium impudicum,6,Celtic-Biscay Shelf
5182309,Haliclona urceolus,6,Celtic-Biscay Shelf
5182166,Haliclona cinerea,6,Celtic-Biscay Shelf
5182391,Haliclona rosea,6,Celtic-Biscay Shelf
2293076,Haliotis tuberculata,6,Celtic-Biscay Shelf
6485909,Halisarca dujardinii,6,Celtic-Biscay Shelf
6126571,Haloa japonica,6,Celtic-Biscay Shelf
3196171,Halosiphon tomentosus,6,Celtic-Biscay Shelf
2225772,Hemigrapsus sanguineus,6,Celtic-Biscay Shelf
4382841,Hemigrapsus takanoi,6,Celtic-Biscay Shelf
2220312,Hemimysis anomala,6,Celtic-Biscay Shelf
4366460,Hexaplex trunculus,6,Celtic-Biscay Shelf
2665384,Hildenbrandia crouaniorum,6,Celtic-Biscay Shelf
10559499,Hobaniella longicruris,6,Celtic-Biscay Shelf
5972004,Homarus americanus,6,Celtic-Biscay Shelf
2328293,Hydroides dianthus,6,Celtic-Biscay Shelf
2250096,Hymeniacidon perlevis,6,Celtic-Biscay Shelf
2211599,Ianiropsis serricaudis,6,Celtic-Biscay Shelf
2285356,Isognomon radiatus,6,Celtic-Biscay Shelf
2219218,Jassa marmorata,6,Celtic-Biscay Shelf
8232388,Karenia papilionacea,6,Celtic-Biscay Shelf
7599137,Karenia umbella,6,Celtic-Biscay Shelf
5185840,Kirchenpaueria halecioides,6,Celtic-Biscay Shelf
9088686,Kirkegaardia dorsobranchialis,6,Celtic-Biscay Shelf
4284320,Lagocephalus lagocephalus,6,Celtic-Biscay Shelf
2661140,Laurencia dendroidea,6,Celtic-Biscay Shelf
7627628,Leathesia marina,6,Celtic-Biscay Shelf
3193833,Lennoxia faveolata,6,Celtic-Biscay Shelf
5198234,Leodice antennata,6,Celtic-Biscay Shelf
2316238,Leonnates decipiens,6,Celtic-Biscay Shelf
2411424,Lepadogaster candolii,6,Celtic-Biscay Shelf
7608251,Lepidodinium chlorophorum,6,Celtic-Biscay Shelf
8144362,Levanderina fissa,6,Celtic-Biscay Shelf
5175631,Ligia oceanica,6,Celtic-Biscay Shelf
5175936,Limnoria quadripunctata,6,Celtic-Biscay Shelf
2392647,Lithognathus mormyrus,6,Celtic-Biscay Shelf
2301117,Littorina littorea,6,Celtic-Biscay Shelf
2301066,Littorina obtusata,6,Celtic-Biscay Shelf
8116657,Littorina saxatilis,6,Celtic-Biscay Shelf
2663587,Lomentaria hakodatensis,6,Celtic-Biscay Shelf
5185859,Lovenella assimilis,6,Celtic-Biscay Shelf
2322929,Lumbrineris perkinsi,6,Celtic-Biscay Shelf
2384777,Lutjanus fulviflamma,6,Celtic-Biscay Shelf
2266916,Macrorhynchia philippina,6,Celtic-Biscay Shelf
9493483,Magallana angulata,6,Celtic-Biscay Shelf
7820753,Magallana gigas,6,Celtic-Biscay Shelf
2321012,Marenzelleria viridis,6,Celtic-Biscay Shelf
2322248,Marphysa sanguinea,6,Celtic-Biscay Shelf
9271069,Marphysa victori,6,Celtic-Biscay Shelf
5166440,Mecynocera clausi,6,Celtic-Biscay Shelf
4378628,Mediopyxis helysia,6,Celtic-Biscay Shelf
1335213,Megachile sculpturalis,6,Celtic-Biscay Shelf
9738520,Melanothamnus harveyi,6,Celtic-Biscay Shelf
4360148,Melibe viridis,6,Celtic-Biscay Shelf
2215949,Melita nitida,6,Celtic-Biscay Shelf
2287668,Mercenaria mercenaria,6,Celtic-Biscay Shelf
2114953,Mesocalanus tenuicornis,6,Celtic-Biscay Shelf
5854375,Mesochaetopterus rogeri,6,Celtic-Biscay Shelf
5200696,Microcosmus squamiger,6,Celtic-Biscay Shelf
2415777,Micromesistius poutassou,6,Celtic-Biscay Shelf
1009018,Microporella ciliata,6,Celtic-Biscay Shelf
2111273,Microsetella rosea,6,Celtic-Biscay Shelf
8245330,Microspongium stilophorae,6,Celtic-Biscay Shelf
2501248,Mnemiopsis leidyi,6,Celtic-Biscay Shelf
2217353,Monocorophium insidiosum,6,Celtic-Biscay Shelf
2217349,Monocorophium uenoi,6,Celtic-Biscay Shelf
2286388,Mulinia lateralis,6,Celtic-Biscay Shelf
7791733,Mya arenaria,6,Celtic-Biscay Shelf
2242011,Mycale micracanthoxea,6,Celtic-Biscay Shelf
3198195,Myriactula rivulariae,6,Celtic-Biscay Shelf
2309526,Myrianida brachycephala,6,Celtic-Biscay Shelf
2110813,Mytilicola orientalis,6,Celtic-Biscay Shelf
2287076,Mytilopsis leucophaeata,6,Celtic-Biscay Shelf
8288896,Mytilus edulis,6,Celtic-Biscay Shelf
2285681,Mytilus trossulus,6,Celtic-Biscay Shelf
2320012,Naineris laevigata,6,Celtic-Biscay Shelf
2114962,Neocalanus gracilis,6,Celtic-Biscay Shelf
2220417,Neomysis americana,6,Celtic-Biscay Shelf
2220404,Neomysis awatschensis,6,Celtic-Biscay Shelf
2220407,Neomysis integer,6,Celtic-Biscay Shelf
2316942,Nephtys ciliata,6,Celtic-Biscay Shelf
5193449,Nucella lapillus,6,Celtic-Biscay Shelf
4601972,Ocinebrellus inornatus,6,Celtic-Biscay Shelf
5422283,Octactis octonaria,6,Celtic-Biscay Shelf
10478115,Octactis speculum,6,Celtic-Biscay Shelf
2400921,Oedalechilus labeo,6,Celtic-Biscay Shelf
5166646,Oithona plumifera,6,Celtic-Biscay Shelf
5204034,Oncorhynchus kisutch,6,Celtic-Biscay Shelf
5620016,Opuntia elatior,6,Celtic-Biscay Shelf
2286060,Ostrea edulis,6,Celtic-Biscay Shelf
2258604,Pachycerianthus multiplicatus,6,Celtic-Biscay Shelf
1007512,Pacificincola perforata,6,Celtic-Biscay Shelf
2224197,Pagurus longicarpus,6,Celtic-Biscay Shelf
2224979,Palaemon elegans,6,Celtic-Biscay Shelf
2225032,Palaemon longirostris,6,Celtic-Biscay Shelf
2224970,Palaemon macrodactylus,6,Celtic-Biscay Shelf
2395735,Parablennius incognitus,6,Celtic-Biscay Shelf
2114246,Paracalanus quasimodo,6,Celtic-Biscay Shelf
2208629,Paranthura japonica,6,Celtic-Biscay Shelf
2285980,Pecten maximus,6,Celtic-Biscay Shelf
2223429,Penaeus japonicus,6,Celtic-Biscay Shelf
2234729,Penilia avirostris,6,Celtic-Biscay Shelf
5185730,Pennaria disticha,6,Celtic-Biscay Shelf
9802456,Perforatus perforatus,6,Celtic-Biscay Shelf
8270004,Peridiniella catenata,6,Celtic-Biscay Shelf
9783517,Peridinium quadridentatum,6,Celtic-Biscay Shelf
2316069,Perinereis cultrifera,6,Celtic-Biscay Shelf
2287615,Petricolaria pholadiformis,6,Celtic-Biscay Shelf
2330609,Phallusia mammillata,6,Celtic-Biscay Shelf
7992320,Phorcus lineatus,6,Celtic-Biscay Shelf
7827743,Phorcus sauciatus,6,Celtic-Biscay Shelf
5186396,Phoronis hippocrepia,6,Celtic-Biscay Shelf
5279303,Pikea californica,6,Celtic-Biscay Shelf
2227605,Pilumnus hirtellus,6,Celtic-Biscay Shelf
7957916,Plagioselmis prolonga,6,Celtic-Biscay Shelf
2309037,Podarkeopsis capensis,6,Celtic-Biscay Shelf
2409120,Poecilopsetta beanii,6,Celtic-Biscay Shelf
5200501,Polyclinum aurantium,6,Celtic-Biscay Shelf
5197747,Polydora cornuta,6,Celtic-Biscay Shelf
5197741,Polydora hoplura,6,Celtic-Biscay Shelf
2656507,Polyopes lancifolius,6,Celtic-Biscay Shelf
2320257,Polyophthalmus pictus,6,Celtic-Biscay Shelf
5277654,Polysiphonia atlantica,6,Celtic-Biscay Shelf
5277734,Polysiphonia morrowii,6,Celtic-Biscay Shelf
5275705,Porphyra umbilicalis,6,Celtic-Biscay Shelf
2328810,Potamilla torelli,6,Celtic-Biscay Shelf
2288926,Potamocorbula amurensis,6,Celtic-Biscay Shelf
5192470,Potamopyrgus antipodarum,6,Celtic-Biscay Shelf
2308608,Potamothrix hammoniensis,6,Celtic-Biscay Shelf
2320659,Prionospio pulchra,6,Celtic-Biscay Shelf
2111904,Proameira simplex,6,Celtic-Biscay Shelf
2227300,Procambarus clarkii,6,Celtic-Biscay Shelf
2309924,Proceraea cornuta,6,Celtic-Biscay Shelf
7768737,Pronoctiluca pelagica,6,Celtic-Biscay Shelf
7549700,Prorocentrum dentatum,6,Celtic-Biscay Shelf
7432991,Prorocentrum gracile,6,Celtic-Biscay Shelf
2251051,Prosuberites longispinus,6,Celtic-Biscay Shelf
2319999,Protoaricia oerstedii,6,Celtic-Biscay Shelf
8337656,Pseudo-nitzschia australis,6,Celtic-Biscay Shelf
4377087,Pseudo-nitzschia multistriata,6,Celtic-Biscay Shelf
2114921,Pseudocalanus elongatus,6,Celtic-Biscay Shelf
2114769,Pseudodiaptomus marinus,6,Celtic-Biscay Shelf
2320993,Pseudopolydora paucibranchiata,6,Celtic-Biscay Shelf
2329268,Pseudopotamilla reniformis,6,Celtic-Biscay Shelf
3194102,Pseudosolenia calcar-avis,6,Celtic-Biscay Shelf
2285333,Pteria hirundo,6,Celtic-Biscay Shelf
2419426,Pteroplatytrygon violacea,6,Celtic-Biscay Shelf
2688129,Pterosperma cristatum,6,Celtic-Biscay Shelf
6461590,Ptilohyale littoralis,6,Celtic-Biscay Shelf
3199244,Punctaria tenuissima,6,Celtic-Biscay Shelf
4267682,Pyramimonas longicauda,6,Celtic-Biscay Shelf
9102142,Pyropia drachii,6,Celtic-Biscay Shelf
2331816,Pyura tessellata,6,Celtic-Biscay Shelf
2426760,Rana dalmatina,6,Celtic-Biscay Shelf
5188971,Rangia cuneata,6,Celtic-Biscay Shelf
4363583,Rapana venosa,6,Celtic-Biscay Shelf
2265079,Rathkea octopunctata,6,Celtic-Biscay Shelf
1009964,Reptadeonella violacea,6,Celtic-Biscay Shelf
2227663,Rhithropanopeus harrisii,6,Celtic-Biscay Shelf
5421948,Rhizosolenia calcar-avis,6,Celtic-Biscay Shelf
5421984,Rhizosolenia styliformis,6,Celtic-Biscay Shelf
2668465,Rhodophysema georgei,6,Celtic-Biscay Shelf
6459496,Rhopalophthalmus tartessicus,6,Celtic-Biscay Shelf
2113405,Robertgurneya rostrata,6,Celtic-Biscay Shelf
4372687,Ruditapes decussatus,6,Celtic-Biscay Shelf
4372686,Ruditapes philippinarum,6,Celtic-Biscay Shelf
2328603,Sabella spallanzanii,6,Celtic-Biscay Shelf
5199282,Sabellaria spinulosa,6,Celtic-Biscay Shelf
2668224,Sarcodiotheca gaudichaudii,6,Celtic-Biscay Shelf
3197314,Sargassum muticum,6,Celtic-Biscay Shelf
2392628,Sarpa salpa,6,Celtic-Biscay Shelf
7391117,Sarsamphiascus tenuiremis,6,Celtic-Biscay Shelf
2322021,Schistomeringos rudolphi,6,Celtic-Biscay Shelf
1010024,Schizoporella japonica,6,Celtic-Biscay Shelf
2321199,Scolelepis bonnieri,6,Celtic-Biscay Shelf
2321152,Scolelepis korsuni,6,Celtic-Biscay Shelf
1005581,Scruparia ambigua,6,Celtic-Biscay Shelf
5422829,Scytosiphon dotyi,6,Celtic-Biscay Shelf
2316672,Sigambra tentaculata,6,Celtic-Biscay Shelf
5279603,Solieria chordalis,6,Celtic-Biscay Shelf
5279613,Solieria filiformis,6,Celtic-Biscay Shelf
2392508,Sparus aurata,6,Celtic-Biscay Shelf
2657353,Spermothamnion cymosum,6,Celtic-Biscay Shelf
5176589,Sphaeroma walkeri,6,Celtic-Biscay Shelf
2394271,Sphyraena sphyraena,6,Celtic-Biscay Shelf
6452772,Spongoclonium caribaeum,6,Celtic-Biscay Shelf
2216565,Stenothoe gallensis,6,Celtic-Biscay Shelf
8059383,Stephanopyxis turris,6,Celtic-Biscay Shelf
9517779,Steromphala adansonii,6,Celtic-Biscay Shelf
10673702,Steromphala albida,6,Celtic-Biscay Shelf
9514986,Steromphala cineraria,6,Celtic-Biscay Shelf
9471950,Steromphala umbilicalis,6,Celtic-Biscay Shelf
2304357,Stramonita haemastoma,6,Celtic-Biscay Shelf
2321343,Streblospio benedicti,6,Celtic-Biscay Shelf
2331936,Styela canopus,6,Celtic-Biscay Shelf
2331942,Styela clava,6,Celtic-Biscay Shelf
2331954,Styela plicata,6,Celtic-Biscay Shelf
2251202,Suberites massa,6,Celtic-Biscay Shelf
11464313,Sundstroemia setigera,6,Celtic-Biscay Shelf
2308987,Syllidia armata,6,Celtic-Biscay Shelf
5194622,Syllis gracilis,6,Celtic-Biscay Shelf
5194682,Syllis jorgei,6,Celtic-Biscay Shelf
8357929,Syllis variegata,6,Celtic-Biscay Shelf
10970216,Symphyocladiella dendroidea,6,Celtic-Biscay Shelf
8056718,Syngnathus abaster,6,Celtic-Biscay Shelf
2204831,Synidotea laticauda,6,Celtic-Biscay Shelf
1450317,Telmatogeton japonicus,6,Celtic-Biscay Shelf
2292354,Tenellia adspersa,6,Celtic-Biscay Shelf
2325189,Terebella lapidaria,6,Celtic-Biscay Shelf
3193450,Thalassiosira hendeyi,6,Celtic-Biscay Shelf
3193507,Thalassiosira minima,6,Celtic-Biscay Shelf
3193498,Thalassiosira nordenskioeldii,6,Celtic-Biscay Shelf
9355965,Thalassiosira punctigera,6,Celtic-Biscay Shelf
2324159,Tharyx killariensis,6,Celtic-Biscay Shelf
2325276,Thelepus japonicus,6,Celtic-Biscay Shelf
4985072,Tricellaria inopinata,6,Celtic-Biscay Shelf
9483153,Triconia minuta,6,Celtic-Biscay Shelf
7644219,Trieres mobiliensis,6,Celtic-Biscay Shelf
8243780,Trieres regia,6,Celtic-Biscay Shelf
7921839,Tripos arietinus,6,Celtic-Biscay Shelf
8492140,Tritia corniculum,6,Celtic-Biscay Shelf
8608139,Tritia neritea,6,Celtic-Biscay Shelf
5192721,Truncatella subcylindrica,6,Celtic-Biscay Shelf
2308668,Tubificoides benedii,6,Celtic-Biscay Shelf
2308676,Tubificoides pseudogaster,6,Celtic-Biscay Shelf
5185603,Tubularia indivisa,6,Celtic-Biscay Shelf
3199159,Ulonema rhizophorum,6,Celtic-Biscay Shelf
5273420,Ulva australis,6,Celtic-Biscay Shelf
5273393,Ulva californica,6,Celtic-Biscay Shelf
5273451,Ulva gigantea,6,Celtic-Biscay Shelf
5273309,Ulva lactuca,6,Celtic-Biscay Shelf
7716234,Ulvaria obscura,6,Celtic-Biscay Shelf
5422556,Undaria pinnatifida,6,Celtic-Biscay Shelf
2304415,Urosalpinx cinerea,6,Celtic-Biscay Shelf
5229142,Vanellus spinosus,6,Celtic-Biscay Shelf
4086523,Verbena incompta,6,Celtic-Biscay Shelf
2653705,Wildemania miniata,6,Celtic-Biscay Shelf
5277463,Womersleyella setacea,6,Celtic-Biscay Shelf
2285504,Yoldia limatula,6,Celtic-Biscay Shelf
3193675,Zygoceros rhombus,6,Celtic-Biscay Shelf
2114446,Acartia tonsa,6,Celtic-Biscay Shelf
3205121,Alexandrium minutum,6,Celtic-Biscay Shelf
3205098,Alexandrium pseudogonyaulax,6,Celtic-Biscay Shelf
4805564,Amphibalanus amphitrite,6,Celtic-Biscay Shelf
6467647,Amphibalanus improvisus,6,Celtic-Biscay Shelf
5212973,Anguilla anguilla,6,Celtic-Biscay Shelf
2657432,Antithamnion densum,6,Celtic-Biscay Shelf
2657651,Antithamnionella spirographidis,6,Celtic-Biscay Shelf
5191262,Aplysia dactylomela,6,Celtic-Biscay Shelf
5191257,Aplysia parvula,6,Celtic-Biscay Shelf
2411944,Atherina boyeri,6,Celtic-Biscay Shelf
2321001,Boccardiella ligerica,6,Celtic-Biscay Shelf
4354941,Botrylloides violaceus,6,Celtic-Biscay Shelf
5200757,Botryllus schlosseri,6,Celtic-Biscay Shelf
4984851,Bugula neritina,6,Celtic-Biscay Shelf
7665662,Bugulina fulva,6,Celtic-Biscay Shelf
7668385,Bugulina simplex,6,Celtic-Biscay Shelf
8428595,Bugulina stolonifera,6,Celtic-Biscay Shelf
5855054,Cephalothrix simula,6,Celtic-Biscay Shelf
2882404,Ceratophyllum submersum,6,Celtic-Biscay Shelf
2324001,Chaetozone corona,6,Celtic-Biscay Shelf
2246541,Chalinula loosanoffi,6,Celtic-Biscay Shelf
4356092,Ciona robusta,6,Celtic-Biscay Shelf
3198548,Cladosiphon zosterae,6,Celtic-Biscay Shelf
2330198,Clavelina lepadiformis,6,Celtic-Biscay Shelf
2653941,Compsopogon caeruleus,6,Celtic-Biscay Shelf
5181275,Crambe crambe,6,Celtic-Biscay Shelf
4322512,Critomolgus actiniae,6,Celtic-Biscay Shelf
5422862,Cutleria multifida,6,Celtic-Biscay Shelf
5423348,Desmarestia viridis,6,Celtic-Biscay Shelf
2257924,Diadumene cincta,6,Celtic-Biscay Shelf
5200414,Diplosoma listerianum,6,Celtic-Biscay Shelf
3199521,Ectocarpus siliculosus,6,Celtic-Biscay Shelf
1005709,Escharoides bishopi,6,Celtic-Biscay Shelf
8301674,Gymnodinium catenatum,6,Celtic-Biscay Shelf
10933479,Haliclona xena,6,Celtic-Biscay Shelf
3198401,Halothrix lumbricalis,6,Celtic-Biscay Shelf
3194420,Heterosigma akashiwo,6,Celtic-Biscay Shelf
2328302,Hydroides elegans,6,Celtic-Biscay Shelf
2328383,Hydroides ezoensis,6,Celtic-Biscay Shelf
2219222,Jassa slatteryi,6,Celtic-Biscay Shelf
5424504,Karenia brevisulcata,6,Celtic-Biscay Shelf
7454879,Karenia mikimotoi,6,Celtic-Biscay Shelf
2651922,Karlodinium veneficum,6,Celtic-Biscay Shelf
3205951,Lessardia elongata,6,Celtic-Biscay Shelf
2288831,Lyrodus pedicellatus,6,Celtic-Biscay Shelf
2288752,Martesia striata,6,Celtic-Biscay Shelf
5233166,Mertensia ovum,6,Celtic-Biscay Shelf
3198332,Microspongium globosum,6,Celtic-Biscay Shelf
2331498,Molgula manhattensis,6,Celtic-Biscay Shelf
4314702,Monocorophium sextonae,6,Celtic-Biscay Shelf
2110839,Monstrilla grandis,6,Celtic-Biscay Shelf
2110811,Mytilicola intestinalis,6,Celtic-Biscay Shelf
9736038,Necora puber,6,Celtic-Biscay Shelf
8024245,Neodenticula seminae,6,Celtic-Biscay Shelf
4371597,Nototeredo norvagica,6,Celtic-Biscay Shelf
2327457,Paralaeospira malardi,6,Celtic-Biscay Shelf
5200487,Perophora japonica,6,Celtic-Biscay Shelf
9150298,Phaeocystis pouchetii,6,Celtic-Biscay Shelf
2218560,Platorchestia platensis,6,Celtic-Biscay Shelf
8368630,Prorocentrum cordatum,6,Celtic-Biscay Shelf
8240249,Prorocentrum triestinum,6,Celtic-Biscay Shelf
2288859,Psiloteredo megotara,6,Celtic-Biscay Shelf
2660290,Pterosiphonia pinnulata,6,Celtic-Biscay Shelf
3199757,Pylaiella littoralis,6,Celtic-Biscay Shelf
2265824,Rhizogeton nudus,6,Celtic-Biscay Shelf
3457717,Savoryella lignicola,6,Celtic-Biscay Shelf
1010034,Schizoporella errata,6,Celtic-Biscay Shelf
8082735,Scrippsiella trochoidea,6,Celtic-Biscay Shelf
3207190,Spatulodinium pseudonoctiluca,6,Celtic-Biscay Shelf
5279276,Sphaerococcus coronopifolius,6,Celtic-Biscay Shelf
9795553,Sternaspis scutata,6,Celtic-Biscay Shelf
2310244,Streptosyllis varians,6,Celtic-Biscay Shelf
6519254,Tayuva lilacina,6,Celtic-Biscay Shelf
2288847,Teredo navalis,6,Celtic-Biscay Shelf
2291814,Thecacera pennigera,6,Celtic-Biscay Shelf
7514768,Tripos candelabrus,6,Celtic-Biscay Shelf
2308528,Tubificoides heterochaetus,6,Celtic-Biscay Shelf
2581885,Tympanis laricina,6,Celtic-Biscay Shelf
7378644,Umbraulva dangeardii,6,Celtic-Biscay Shelf
4985433,Victorella pavida,6,Celtic-Biscay Shelf
8155634,Watersipora subatra,6,Celtic-Biscay Shelf
1005677,Watersipora subtorquata,6,Celtic-Biscay Shelf
5716906,Zeuxo holdichi,6,Celtic-Biscay Shelf
8219929,Alexandrium insuetum,6,Celtic-Biscay Shelf
5212956,Anguilla rostrata,6,Celtic-Biscay Shelf
2434806,Halichoerus grypus,6,Celtic-Biscay Shelf
2325250,Loimia medusa,6,Celtic-Biscay Shelf
5165917,Longipedia helgolandica,6,Celtic-Biscay Shelf
5959034,Spirobranchus kraussii,6,Celtic-Biscay Shelf
2369165,Ablennes hians,13,Mediterranean Sea
2398623,Abudefduf saxatilis,13,Mediterranean Sea
2398634,Abudefduf vaigiensis,13,Mediterranean Sea
4309455,Acantharctus posteli,13,Mediterranean Sea
2271208,Acanthaster planci,13,Mediterranean Sea
2392311,Acanthopagrus bifasciatus,13,Mediterranean Sea
5277297,Acanthophora spicifera,13,Mediterranean Sea
5209188,Acanthurus coeruleus,13,Mediterranean Sea
5209173,Acanthurus monroviae,13,Mediterranean Sea
4373187,Acar plicata,13,Mediterranean Sea
4287131,Acipenser baerii,13,Mediterranean Sea
2402168,Acipenser ruthenus,13,Mediterranean Sea
2114252,Acrocalanus gibber,13,Mediterranean Sea
9238897,Acromegalomma claparedei,13,Mediterranean Sea
2658484,Acrothamnion preissii,13,Mediterranean Sea
4359672,Acteocina mucronata,13,Mediterranean Sea
2267504,Aequorea macrodactyla,13,Mediterranean Sea
2267500,Aequorea vitrina,13,Mediterranean Sea
1004589,Aetea longicollis,13,Mediterranean Sea
1004580,Aetea truncata,13,Mediterranean Sea
